Parti,Cumle,PozSkor,NegSkor,algoritma_kod
AKP,"•	 Ülkemizin dijital ekosisteminin yetkinliklerinin arttırılması ve Avrupa  Birliği’ndeki paydaşlarıyla iş birliğini geliştirmelerini temin etmek üzere,  Dijital Avrupa Programı’na katılımını değerlendireceğiz.",0,0,nötr
AKP,•	 Dijital Devlet Stratejisini ve Ulusal Veri Stratejisini hayata geçireceğiz.,0,0,nötr
AKP,"•	 Ülkemizin kendine has tasarım ve ürün geliştirme kültürünü oluşturma- sı, insan dostu teknolojileri hayata geçirmesi noktasında insan kaynağı  oluşturulması yönünde gerekli çalışmaları yapacağız.",0,0,nötr
AKP,"•	 Dijital dönüşümü bir fırsata çevirmek ve işgücü piyasası üzerindeki ola- sı olumsuz etkilerini en aza indirmeye yönelik olarak gelecekte dönü- şüm geçirecek veya yeni ortaya çıkacak sektör, meslek ve becerileri  tespit ederek mesleki eğitim başta olmak üzere müfredatı eğitimin her  kademesinde uyumlu, bütüncül ve sürdürülebilir bir yapıda yeniden ele  alacağız.",1,0,pozitif
AKP,•	 Yerli yapay zekâ dil modellerimizi geliştireceğiz.,1,0,pozitif
AKP,"270 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r •	 Yapay zekâ, makine öğrenmesi, robotik teknolojiler, 3 boyutlu yazıcı,  dijital ikiz, bulut bilişim ve büyük veri gibi dijitalleşme uygulamalarına  yönelik teknoloji geliştirme ve üretim kabiliyetinin ülkemizde güçlen- dirilmesine öncelik verecek, bu alanda gerekli araştırma altyapılarını  geliştireceğiz.",1,0,pozitif
AKP,•	 Ortaya koyacağımzı dijital dönüşüm stratejisiyle Türkiye’nin dijital alan- da bir dünya markası olmasına yönelik adımları hayata geçireceğiz.,0,0,nötr
AKP,•	 Her alanda üretilen verilerin dijital ortama aktarılarak açık erişimini des- tekleyeceğiz.,0,1,negatif
AKP,•	 Sanayinin dijitalleşmesi sürecinde önem arz eden nesnelerin interneti  gibi ileri üretim teknolojilerinin yaygınlaştırılmasını sağlayacağız.,2,0,pozitif
AKP,•	 İmalat sanayinin dijital dönüşüm süreçlerini destekleyecek ve finans- man imkânlarını artırarak ürün ve hizmetlerinin geliştirilmesini teşvik  etmeye devam edeceğiz.,0,0,nötr
AKP,•	 KOBİ’lerde dijital dönüşüm uygulamalarının yaygınlaştırılmasını sağla- yacağız.,0,0,nötr
AKP,Otomasyon ve bilgi teknolojilerini kullanma kapasitesini ve ve- rimliliklerini artıracağız.,0,0,nötr
AKP,•	 e-ticaret ve e-ihracat gibi ticaretin dijitalleşmesi politikası araçlarımı- za verdiğimiz destekleri geliştirmeye devam edeceğiz.,0,0,nötr
AKP,•	 Geliştirdiğimiz kavramsal tasarım ve kriptolojik altyapı ile test sürecini  başlattığımız yeni nesil dijital Türk Lirası projesini hayata geçireceğiz.,1,0,pozitif
AKP,"Bunun yanı sıra, genel anlamda dijital finansal işlemler konusunda dü- zenleyici çerçevemizi güçlendireceğiz.",0,0,nötr
AKP,"İ s t i ̇ k r a r l ı  v e  G ü ç l ü  E k o n o m i 271 •	 Dijital eşitsizliği ortadan kaldıracak bir anlayış içinde; ülkemizin tüm yö- relerine, kırsal alana ve farklı kesimlerine erişim imkânı verecek altya- pıları ve beceri programlarını kamu olarak doğrudan vatandaşlarımıza  sunacak veya destekleyeceğiz.",0,0,nötr
AKP,•	 Dijitalleşme konusunda gençleri odağa alan politikalar hayata geçire- ceğiz.,0,0,nötr
AKP,"•	 AK Parti olarak, tüm bu çalışmaları yaparken insan odaklı bir bakışla  veriye dayalı karar alma yaklaşımını sadece kamuda değil, özel sektör  ve sivil toplum örgütleri için de tesis edecek, ülkemizi hem Dijital Tür- kiye hedefine ulaştıracak hem de küresel bir lider konuma getireceğiz.",1,0,pozitif
AKP,"Yüksek Teknolojilerde Öncü Türkiye  Ülkemizi teknolojide öncü ülkelerden biri haline getirmek amacıyla; tüm  kritik ürünlerde milli ve özgün teknolojileri geliştirmek, yüksek katma de- ğerli üretimi artırmak ve teknoloji geliştiren nitelikli insan kaynağını yetiş- tirmek üzere Milli Teknoloji Hamlesi vizyonunu ortaya koyduk.",2,0,pozitif
AKP,"Sahip olduğu  rekabet gücü ile dünyanın önde gelen ekonomileri arasında olmayı hedef- leyen ülkemiz için sanayi ve teknoloji alanlarında elde edilecek başarılar,  Türkiye Yüzyılı’nın taşıyıcı sütunları olacaktır.",1,0,pozitif
AKP,"Nuri Demirağ, Vecihi Hürkuş, Nuri Killigil gibi öncü isimlerin izinde,  teknolojik gelişimimize ket vurmaya çalışanlara hiçbir şekilde fırsat tanı- mayarak başlattığımız projeleri daha üst seviyelere taşıyacağız.",2,0,pozitif
AKP,"Bunun için, Türkiye Yüzyılı vizyonumuzun en iddialı alanlarından biri  olarak bilim ve teknolojiyi belirledik.",0,0,nötr
AKP,Bilim ve teknolojide katettiğimiz mesafeyle dünyada yaşanan dijital ve  yeşil dönüşümden oluşan ikiz dönüşüm sürecine güçlü bir giriş yapıyoruz.,0,0,nötr
AKP,Cari fazla ve kapsayıcı refah hedefli kalkınma politikalarımızı hayata ge- çirmek için yeni bir teknolojik atılım dönemi hedefliyoruz.,3,0,pozitif
AKP,"Temelinde nitelikli insan kaynağı olan, teknolojiyi özümseme kapasite- sinin kritik olduğu bilim ve teknoloji alanında faaliyetlerimizi ülkemizin her  bir köşesine yaymaya devam edeceğiz.",0,0,nötr
AKP,"Türkiye Yüzyılı’nı inşa etmenin ve gelişmiş ülkeler liginde kalıcı bir aktör  olmanın yolu, yüksek teknolojide öncü ülke olmaktan geçmektedir.",1,0,pozitif
AKP,"Rekabet gücünü teknolojik üstünlüğünden, teknolojik üstünlüğünü er- ken yaşlardan itibaren teknolojiyi kullanıp içselleştirerek yetişmiş Tekno- fest kuşağından alan Türkiye vizyonumuz doğrultusunda, Milli Teknoloji  Hamlesini hayata geçirmek temel hedefimizdir.",1,0,pozitif
AKP,"Sürdürülebilir refah artışına ancak yüksek teknolojileri odağımıza ala- rak, insan ve beceri temelli bir yaklaşımla Ar-Ge ve inovasyona dayanan  katma değerli üretim sistemiyle ulaşmamız mümkündür.",1,0,pozitif
AKP,"Kamu, özel sektör ve akademide Ar-Ge ve yenilik kabiliyetini yükselt- mek üzere uygulamalarımızı daha fazla geliştirecek, aktörler arasındaki iş  birliğini güçlendirerek yüksek teknoloji geliştirme kabiliyeti bulunan üni- versite ve şirket sayısını artıracağız.",1,0,pozitif
AKP,Ar-Ge ve teknoloji ekosistemini daha da iyileştirerek ülkemizi dünyanın  her yerinden parlak zihinlerin cazibe merkezi haline getirmek ve tersine  beyin göçünü sağlamak temel hedefimizdir.,0,0,nötr
AKP,Türkiye Yüzyılı’nda yüksek teknoloji üreticisi Türkiye’yi en büyük ser- mayemiz olan gençlerimizle inşa edeceğiz.,0,0,nötr
AKP,"274 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r Birlikte Yaptık •	 Son 20 yılda ülkemizi teknoloji alanında çok büyük oranda dışa ba- ğımlılıktan kurtarıp, her alanda söz sahibi bir ülke konumuna getirdik.",0,0,nötr
AKP,"•	 Sanayi ve teknolojide kurduğumuz 161 yeni organize sanayi bölgesi, 30  endüstri bölgesi ve 95 teknoparkla ülkemizin üretim gücünü artırdık.",2,0,pozitif
AKP,•	 Teknoloji tabanlı yeni işletmelerin kurulmasına katkı sağlamak amacıyla  KOSGEB destekli kuluçka hizmetleri sağlayacak 17 Teknoloji Geliştirme  Merkezi kurduk.,2,0,pozitif
AKP,"•	 Mevcut yatırım teşvik sistemimizin yanında, arz güvenliğini sağlayacak,  dışa bağımlılığı azaltacak, teknolojik dönüşümü hızlandıracak, yenilikçi  ve katma değeri yüksek dev yatırımları desteklemek üzere “Proje Bazlı  Teşvik Sistemi”ni geliştirdik.",1,0,pozitif
AKP,"•	 2018 yılında başlattığımız dünyanın en büyük Havacılık, Uzay ve  Teknoloji Festivali olan TEKNOFEST, 81 ilimize yayılmış deneyap tek- noloji atölyeleri, bilim merkezleri, yazılım okulları, gökyüzü gözlem et- kinlikleri, bilim festivalleri ve fuarlar ile öğrencilerimizin ilgi alanlarını  keşfedebilecekleri ve potansiyellerini sergileyebilecekleri platformlar  oluşturuyoruz.",0,0,nötr
AKP,•	 81 ilde 100 Dene-Yap Teknoloji Atölyesi kurduk.,0,0,nötr
AKP,"•	 2019 yılı itibarıyla devreye aldığımız üretimde yerlileşmeyi artırıp cari  açığı azaltan Teknoloji Odaklı Sanayi Hamlesi Programımız kapsamında  makine, mobilite, üretimde yapısal dönüşüm, sağlık, kimya ve dijital dö- nüşüm alanlarında yapılan yatırımlara öncülük etmeye başladık.",0,0,nötr
AKP,"•	 Kamu, özel sektör ve üniversite Ar-Ge merkezlerini bir araya getirdiği- miz Yüksek Teknoloji ve Sanayi Yenilik Ağları platformlarına, 700 milyon  lirayı aşkın kaynak aktarıyoruz.",1,0,pozitif
AKP,"Bu platformlarda, akıllı ev ürünleri, akıl- lı şehirler, eklemeli imalat, sağlık ürünleri, kanserde hedefe özgü ilaç,  yüksek verimli silisyum tabanlı güneş hücresi üretimi, nanomalzemeler,  aviyonik ekran teknolojileri, hücresel tedavi ürünleri ve klinik uygula- malar gibi alanlarda projeler yürütülmesini destekliyoruz.",0,0,nötr
AKP,•	 Türk girişimcilik ekosistemini küresel boyutta ön sıralara taşımayı he- defleyen bir vizyon belgesi olarak Ulusal Teknoloji Girişimciliği Strate- jisi’ni yayımladık.,1,0,pozitif
AKP,"İ s t i ̇ k r a r l ı  v e  G ü ç l ü  E k o n o m i 277 •	 Özel sektörün yanında kamu kaynaklarıyla; Teknoloji ve İnovasyon  Fonu’nu, Bölgesel Kalkınma Fonu’nu, Bilişim Vadisi Girişim Sermayesi  Fonu’nu kurduk.",1,0,pozitif
AKP,•	 Teknoloji tabanlı girişimcilere yönelik TÜBİTAK BiGG (Bireysel Genç  Girişimci Destek Programı) desteğimiz sayesinde 2.136 yeni şirket ku- ruldu.,2,0,pozitif
AKP,"•	 2010 yılında Türk start-upların aldığı yatırım 20 milyon dolar iken 2022  yılında Türkiye’de 300 teknoloji girişimi, yaklaşık 1,6 milyar dolar yatırım  aldı.",1,0,pozitif
AKP,•	 Türkiye teknoloji girişimciliği ekosistemine yeni Turcornlar kazandıra- bilmek amacıyla küresel iddiası olan geleceğin Turcorn adayları için  projeye özgü desteklerin sağlandığı Turcorn 100 Programını başlattık.,1,0,pozitif
AKP,Değeri 1 milyar doların üzerinde olan Türk teknoloji şirketi (Turcorn)  sayısını 6’ya çıkardık.,0,0,nötr
AKP,•	 Orta-yüksek ve yüksek teknoloji alanında yer alan ve cari işlemler he- sabına katkı sağlayan ürünlerin üretimini ve ticarileştirilmesini gerçek- leştiren işletmeleri KOBİ Teknolojik Ürün Yatırım (TeknoYatırım) Destek  Programı ile destekledik.,3,0,pozitif
AKP,"•	 Uzay sanayinin güçlendirilmesi, uzay teknolojileri alanında bilimsel  altyapıların ve insan kaynağının geliştirilmesi için 2018 yılında Türkiye  Uzay Ajansı’nı kurduk.",0,0,nötr
AKP,İ s t i ̇ k r a r l ı  v e  G ü ç l ü  E k o n o m i 279 Birlikte Yapacağız •	 Ülkemizi kritik teknolojilerin pazarı değil üreticisi yapacak Teknoloji  Devrimi vizyonu doğrultusunda adımlar atmaya devam edeceğiz.,0,0,nötr
AKP,•	 Ulusal Teknoloji Girişimciliği Stratejisi kapsamında dünyanın en geliş- miş 20 ekosistemi arasında yer almayı ve ekosistemimizden 15 Turcorn  ve 5 Decacorn çıkaracağız.,0,0,nötr
AKP,•	 Teknoloji yoğun üretime geçiş ile tedarik zincirinin karbonsuzlaşması  ve yeşil dönüşüm için farkındalık ve danışmanlık desteklerimizi artıra- cağız.,0,0,nötr
AKP,"•	 Deprem, sel, heyelan, orman yangınları dahil afet risk yönetimine hiz- met edecek yeni teknolojilerin geliştirilmesi için özel destek mekaniz- maları kurgulayacağız.",2,1,pozitif
AKP,"•	 Karbon salınımının nerdeyse sıfır olduğu, radyasyon ve yüksek sıcak- lık ihtiyacı olmayan yenilikçi füzyon teknoloji ile daha önce dünyada  kullanılmamış sürdürülebilir ve kompakt bir nükleer reaktör üretimini  gerçekleştireceğiz.",0,0,nötr
AKP,"280 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r •	 Şehirlerimizi enerji, tarım, biyoçeşitlilik, mobilite gibi unsurların birbirle- riyle bağlantılı olduğu, verimli ve ileri teknolojiyle donatılmış akıllı şehir- ler haline dönüştüreceğiz.",1,0,pozitif
AKP,"•	 Hızlı şarj teknolojileri, enerji yoğunluğu yüksek batarya hücre tekno- lojileri, havayolu ulaşımına alternatif ulaşım sistemleri ve tam otonom  (sürücüsüz) mobilite sistemlerinde öncü bir ülke olacağız.",1,0,pozitif
AKP,"•	 Seviye 4 otonom araçların geliştirilmesine ve üretilmesine yönelik teş- vikler verecek, bu teknolojilerin sahada kullanılmasına yönelik düzen- lemeleri hayata geçireceğiz.",0,0,nötr
AKP,"•	 Stratejik yüksek teknoloji ürünlerinden mikroçiplerin tasarım, üretim ve  ticarileşmesi için özel sektörümüzü yıllara sari olacak şekilde destek- leyeceğiz.",2,0,pozitif
AKP,"•	 Stratejik yüksek teknoloji ürünlerinden mikroçiplerin tasarım, üretim ve  ticarileşmesi için başta İstanbul ve Ankara illerimiz olmak üzere özel  sektörü çok yıllı olacak şekilde destekleyeceğiz.",1,0,pozitif
AKP,"282 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r •	 Ülkemizin en önemli sermayesi, sürdürülebilir kalkınma ve gelişime  öncülük edecek olan insanımızın güçlendirmek hedefiyle, proje odaklı  erken yaş eğitimleri ve teknoloji yarışmaları gibi uygulamalarımızı yay- gınlaştıracağız.",1,0,pozitif
AKP,•	 İnsan kaynağımızı yeni nesil dijital yetkinlikler odağında desteklemeye  ve yönlendirmeye yönelik Dijital Rozet uygulamasını başlatacağız.,1,0,pozitif
AKP,•	 Yüksek teknolojili sanayilerin imalat sanayii ihracatındaki payını OECD  ortalamalarına ulaştıracağız.,0,0,nötr
AKP,"Bu doğrultuda, yüksek teknoloji yoğun- luklu ürünlerin ihracatı için kapsamlı ihracat destek programlarını oluş- turacağız.",2,0,pozitif
AKP,•	 Bilim ve teknoloji alanında bütün önemli paydaşları biraraya getirerek  güçlü siyasi liderlikle önceliklerimizi belirleyeceğimiz platformları daha  etkili bir şekilde kullanacağız.,0,0,nötr
AKP,"Bilgi ve iletişim teknolojilerinde, 2002 yılında sadece 3 bin olan geniş  bant abone sayısını 91,5 milyona yükselttik.",0,0,nötr
AKP,"Karayollarının diğer ulaşım modlarına olan entegrasyonunun artırıl- masını, yol yapım ve bakım faaliyetlerinin yenilikçi teknolojiler sayesinde  karbon ayak izini azaltarak sürdürülebilir ve etkin hale getirilmesini sağ- layacağız.",0,0,nötr
AKP,"Uluslararası ticari taşımacılıkta en büyük paya sahip olan denizyolun- da güçlü, rekabetçi, teknolojik ve sürdürülebilir bir ulaştırma sistemi ve  limancılık altyapısı ile önemli mesafe alan ülkemizi, coğrafi konumunun  da avantajıyla küresel ölçekte önemli bir konuma getirmeyi hedefliyoruz.",0,0,nötr
AKP,"Şehirlerimizde; sürdürülebilirlik ve sıfır kaza yaklaşımının benimsendiği,  insan odaklı planlama anlayışı ile toplu ulaşımı önceliklendiren, verimliliğin  esas alındığı, yenilikçi, kapsayıcı, güvenli, konforlu, entegre, erişilebilir ve  teknoloji destekli kent içi ulaşım sistemlerinin güçlendirilmesi temel he- deflerimiz arasında yer almaya devam edecektir.",1,0,pozitif
AKP,"Etkili çözümler, doğru dönüşümler diyerek yola çıktığımız Türkiye  Yüzyılı’nda iletişim; güvenlik ve diplomasi stratejilerinin, doğru bilginin,  bilgiye ulaşılabilirliğin ve bilgi teknolojilerindeki yenilikçiliğin rotasını çi- zecektir.",0,0,nötr
AKP,"İ s t i ̇ k r a r l ı  v e  G ü ç l ü  E k o n o m i 287 Birlikte Yapacağız •	 2053 net sıfır emisyon hedeflerimiz doğrultusunda, emisyon salınımı- nın yoğun olduğu sektörlerden biri olan ulaştırma sektöründe yatırım- larımızı yeni teknolojileri en üst düzeyde kullanarak ve yeşil dönüşüme  uyumu dikkate alarak gözden geçirecek, akıllı ve sürdürülebilir ulaşım  uygulamalarını geliştireceğiz.",2,0,pozitif
AKP,"288 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r •	 Net sıfır hedefine ulaşmada, elektrikli araçların kullanımının yaygınlaş- ması ile karayollarında yeşil dönüşümü sağlayacak politikaları hayata  geçirirken elektrikli araçların yanı sıra hibrit, plug-inhibrit, yakıt hücreli,  hidrojen yakıtlı araç ve hidrojen kritik komponent teknolojileri için ge- rekli Ar-Ge çalışmalarını destekleyeceğiz.",0,0,nötr
AKP,"•	 Yeşil dönüşüm sürecinde yeni teknolojilere uyumu sağlamak üzere ge- rekli altyapıyı (şarj, batarya sistemleri, vb.) ve destekleri sağlayacağız.",1,0,pozitif
AKP,"•	 Karayolu yapım, bakım ve onarımında yeni teknolojiler kullanılmasını  sağlayacağız.",1,0,pozitif
AKP,•	 Karayolu taşımacılığında kullanılan yetki belgelerinde sadeleştirmeye  ve dijitalleşmeye gideceğiz.,0,0,nötr
AKP,"•	 Uluslararası standartlarda, kaliteli, etkin, güvenli, konforlu, insana ve  çevreye duyarlı ileri teknolojiye sahip altyapı ve sistemler ile nitelikli  insan gücüne dayalı, sivil havacılığın sürdürülebilir gelişimine hizmet  eden, tüm paydaşlara açık ve küresel ölçekte rekabet gücüne sahip  Havacılık sektörümüzü dünya lideri haline getireceğiz.",2,1,pozitif
AKP,Milli tasarım ve ileri  teknoloji ile Elektrikli Ana hat lokomotif üretiminde dışa bağımlılığın or- tadan kaldırılması için çalışmalara devam edeceğiz.,2,0,pozitif
AKP,"•	 Limanlarda teknolojik yatırımların artırılması ve çevreci uygulamaları  teşvik edecek, sürdürülebilirlik kapsamında liman tesislerini çevreye  duyarlı hale getirerek, Yeşil Limanların sayısını artıracağız.",0,0,nötr
AKP,"•	 İnternet altyapımızı dünya standartlarına uygun şekilde geliştirme ça- lışmalarımıza hızla devam edecek, 100 Mbit/saniye internet hizmetini  her eve ulaştıracak, 5G teknolojisi ile yüzde 100 oranında nüfus kap- saması sağlayacak, 6G teknolojisine yönelik çalışmaları başlatacağız.",0,0,nötr
AKP,"296 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r Sulama sistemlerimizin son teknoloji ile verimli hale getirilmesi, tarla  içi modern sulama yöntemlerinin daha güçlü bir şekilde teşvik etmeye  devam edilmesi, denetim mekanizmalarının geliştirilerek modern sulama  yöntemlerinin ve yeni finansman modellerinin yaygınlaştırılması önümüz- deki dönemde temel önceliğimiz olacaktır.",1,0,pozitif
